        
47014	50976	47015
49617	50976	49616
48721	49616	48724
59133	60823	59131
59130	60763	59133
59530	59944	59533
59533	61329	59535
62909	63184	62906
63065	63184	63067
62853	63065	62852
46213	48602	46211
59461	61870	59463
59457	60780	59461
63597	64303	63599
63599	64375	63600
65731	66948	65729
65367	66948	65368
46701	49356	46705
46705	50846	46704
46704	49673	46703
40674	44444	40672
40675	45979	40676
40672	44445	40675
46574	49637	46578
49638	51614	49637
41248	43820	41249
52715	53048	52717
62865	63237	62868
40292	43863	40291
40291	42463	40290
63542	63817	63543
26077	51942	26076
26078	62482	26079
47588	48686	47587
59230	61803	59229
48650	49093	48652
56219	57277	56220
55369	56312	55372
56313	57277	56312
42647	42878	42646
40986	42878	40987
59216	60236	59218
59335	59734	59340
59736	61734	59734
54243	54761	54239
46620	48524	46624
46624	48801	46622
46622	48577	46621
63876	63922	63875
63922	64081	63925
65936	66499	65937
64704	65936	64702
64702	65939	64705
54230	55673	54229
55673	56116	55676
49289	50619	49287
29701	29707	29703
29098	29694	29097
29096	29102	29098
29103	29701	29102
29101	29107	29103
65667	66647	65668
65491	66647	65490
36412	36922	36413
36924	36929	36922
36929	37395	36930
36930	36934	36928
64778	65375	64774
65375	66427	65376
37355	37360	37353
37346	37354	37344
37354	37778	37355
26961	56093	26962
26967	49340	26966
26958	26968	26961
26960	26967	26958
65117	65878	65118
54610	56402	54611
54612	56403	54610
66185	66516	66186
64735	65303	64740
64740	66455	64739
41899	43023	41901
41062	44385	41063
43024	44385	43023
48284	49970	48288
59336	60198	59339
60199	61358	60198
41286	44473	41284
41287	44854	41286
43836	44351	43838
41405	43836	41403
64664	65068	64665
65071	65197	65068
39958	41384	39954
39954	41381	39957
62898	63048	62896
58030	58492	58032
58034	58493	58030
52554	52600	52558
52558	52995	52556
40388	43335	40392
40844	41685	40839
40843	45225	40842
40979	44583	40980
25683	40980	25684
25676	25683	25675
25675	25686	25679
54153	56602	54154
56196	56602	56194
56011	56534	56015
55169	56533	55171
55173	56534	55169
55172	57500	55173
39762	42571	39766
39766	42930	39764
39764	41463	39760
65843	66263	65841
64930	65841	64931
42822	43988	42823
55919	56267	55917
54574	56267	54575
64986	66238	64984
64989	67021	64986
33595	33603	33593
33632	33761	33633
33627	33632	33626
33603	33627	33602
54388	54944	54386
54386	54930	54385
54930	54941	54934
37431	37437	37432
37424	37432	37427
37427	37834	37426
54155	56603	54153
55590	56603	55591
41043	43961	41046
41045	44678	41044
43959	44676	43960
41044	43959	41043
52979	53222	52978
52504	52979	52503
53431	53641	53432
53643	53667	53641
26625	43154	26626
26620	56087	26621
26621	26628	26617
26617	26626	26619
65427	66761	65428
65419	65427	65415
46470	51513	46471
46471	51101	46468
36408	36412	36406
35867	36399	35868
35873	36406	35874
35868	35873	35866
56323	57271	56322
55340	56322	55343
55344	57056	55341
55341	56321	55340
65404	66231	65407
65527	66231	65526
55860	56287	55858
39957	42879	39956
42563	43064	42562
41155	41643	41157
47469	48816	47473
47473	49562	47470
40365	43240	40367
43239	43689	43240
52610	52790	52608
52356	53035	52358
52358	52610	52353
31672	32082	31671
31664	31671	31666
31218	31664	31217
31223	31670	31222
31216	31222	31218
41081	43144	41080
47657	48676	47658
46325	47657	46324
64811	65978	64810
64813	66823	64812
64810	65980	64813
62919	63006	62915
63007	63366	63008
63006	63328	63007
39777	41979	39773
41978	44638	41976
39773	41976	39776
40279	42666	40278
40282	44345	40279
25690	25698	25689
25693	60520	25692
25689	25700	25693
65018	66282	65017
65016	65335	65021
65021	66604	65018
32973	33230	32974
32974	32980	32972
32981	32986	32979
32980	33236	32981
40596	43662	40600
55903	57166	55904
55563	55903	55562
47064	48882	47060
47063	50877	47064
42530	43420	42533
47136	48509	47135
46397	47135	46398
63543	64152	63546
63905	64152	63903
38235	38243	38237
38244	38572	38243
38242	38249	38244
47539	48801	47542
64890	66767	64888
65864	66767	65866
57997	58254	57999
57999	58475	58002
59689	60864	59692
60865	62274	60866
59693	60865	59689
54892	56788	54895
54893	56785	54892
27741	27749	27742
27744	27751	27741
27750	42563	27749
27751	53624	27752
52368	53276	52369
52366	53054	52368
52364	52779	52366
54576	55827	54572
55827	56773	55828
41722	45272	41723
42178	45273	42180
42179	45272	42178
53606	53922	53605
53607	53990	53606
29499	29503	29498
29503	29794	29502
29794	30078	29795
29493	29499	29491
29492	30070	29493
30072	30079	30070
40005	45273	40004
40004	42922	40001
40121	43783	40118
40193	44051	40190
40194	45486	40193
65206	65654	65205
42007	44785	42008
58147	58494	58144
58148	58860	58147
58454	58860	58455
34802	35419	34801
34800	34807	34802
34161	34167	34163
34163	34800	34162
37413	37417	37414
37178	37414	37179
37179	37271	37177
40269	42133	40266
40271	45030	40269
52355	52643	52354
52643	52911	52642
35369	35374	35371
34747	35369	34746
35371	35937	35370
34739	34746	34741
35363	35370	35365
34741	35363	34740
52798	53073	52799
54875	55179	54870
54870	55178	54874
38430	38737	38431
38436	38457	38435
38431	38436	38429
24189	24198	24191
24192	66291	24193
24193	24200	24189
30942	31424	30943
30943	30948	30941
30937	30942	30935
30655	31149	30654
30647	30654	30649
31151	31602	31150
64984	66240	64987
40097	42300	40096
57985	58102	57988
57988	58640	57989
45076	45164	45075
43710	45164	43711
52543	52868	52546
52546	52965	52545
41304	43104	41303
43104	43485	43105
59205	59883	59210
35793	36329	35794
35798	36335	35799
35794	35798	35792
35206	35213	35204
35214	35218	35212
35213	35792	35214
54686	56532	54683
54684	56715	54686
40550	41452	40553
41455	44172	41452
35523	35531	35525
35532	36078	35531
35530	35535	35532
34915	35523	34914
34921	35530	34920
34913	34920	34915
62945	63130	62946
37025	37032	37027
37033	37489	37032
59472	61012	59471
59474	61021	59472
55572	55892	55574
64977	66669	64978
64980	66323	64975
65019	65334	65016
40519	41494	40517
33053	33207	33052
32744	32752	32746
32751	33052	32752
59065	59671	59066
59070	59675	59065
64755	65150	64758
66177	66533	66178
64758	66178	64759
24735	25061	24736
24575	24738	24578
24576	24735	24575
24577	25063	24576
24574	24581	24577
24578	24583	24574
41733	45277	41734
41730	42914	41733
41731	42912	41730
41392	44166	41391
41394	44304	41392
46867	50482	46865
50482	51369	50480
40068	40833	40073
40073	44402	40072
42688	43699	42686
42687	44548	42688
39753	41121	39748
32293	32299	32291
32299	32639	32300
31918	32298	31919
32300	32304	32298
47453	49856	47455
52740	52940	52743
31578	31581	31576
31577	31995	31578
31105	31576	31106
31100	31105	31098
31099	31570	31100
28052	52893	28051
47971	48808	47969
47969	48810	47972
42777	45865	42779
30352	30357	30351
29223	29813	29224
29814	30351	29815
29815	29820	29813
40171	44558	40173
49911	51460	49910
49948	51460	49949
59337	60197	59336
56198	56716	56195
56197	56978	56198
63984	64310	63981
24564	63981	24565
24563	42284	24562
24562	24569	24561
24561	24570	24564
62813	63176	62811
54319	55329	54321
41314	43477	41313
41313	43096	41312
47671	51453	47670
46596	47276	46595
46602	47671	46596
54278	55773	54276
54276	55393	54275
52577	53088	52575
52449	52575	52451
47371	49469	47372
48149	49042	48147
47116	49638	47113
47112	49042	47116
47949	49551	47951
47257	49366	47254
62937	63260	62938
35040	35045	35038
35039	35638	35040
35640	35645	35638
53444	53804	53445
59097	60848	59101
59095	60314	59097
46548	48275	46549
59131	60420	59128
60420	60825	60424
41809	42896	41808
41810	44212	41811
41808	42897	41810
47678	49846	47679
47680	48929	47676
40591	44126	40589
40590	43390	40588
40588	43392	40591
46619	48194	46620
42931	44206	42929
48660	51495	48661
48369	51495	48368
59981	60855	59982
59982	61255	59983
24349	49761	24350
49762	50020	49761
50020	51949	50019
38951	38958	38952
38669	38951	38668
38661	38668	38662
25099	33907	25100
24104	24113	24108
24106	24112	24104
26010	26018	26011
26014	26020	26010
26019	26025	26016
26016	26023	26017
24723	51754	24724
24726	24732	24722
24722	24730	24723
26639	26647	26641
26642	26649	26639
24226	24231	24222
24222	24229	24223
24218	24225	24215
24215	24224	24216
27260	28198	27261
26285	26292	26289
26290	26294	26285
26676	26682	26672
26672	26679	26674
26678	26685	26680
26681	26688	26678
27587	27593	27589
27590	27595	27587
26308	26314	26304
26304	26311	26305
24276	24281	24272
24272	24280	24273
25907	25915	25908
25910	25917	25907
25905	25911	25901
25901	25909	25903
26445	58868	26444
24022	24027	24020
24020	24029	24024
26073	26078	26069
26069	26076	26071
27183	27190	27186
27185	27188	27183
25635	25644	25639
25636	25643	25635
25783	25794	25787
25785	25792	25783
25276	34385	25277
24307	24314	24304
24304	24312	24306
27563	27570	27565
27567	27573	27563
25069	25617	25068
25068	25410	25067
27807	27815	27808
27811	27817	27807
24594	24602	24595
24597	24603	24594
26430	26439	26433
26432	26438	26430
26079	26085	26075
26075	26083	26077
26158	26166	26160
26161	26167	26158
27099	27103	27096
27096	27104	27101
25611	26283	25613
25612	26282	25611
24137	24145	24138
24140	24146	24137
24540	24552	24544
24542	24549	24540
24311	24319	24313
24315	24320	24311
24143	24151	24144
24147	24152	24143
25552	25558	25554
25555	25560	25552
25281	25286	25279
25279	25289	25282
25596	25602	25592
25592	25599	25594
25066	25074	25069
25067	25071	25066
27958	27963	27954
27954	27961	27956
27849	27855	27845
27845	27851	27846
26007	26013	26004
26004	26012	26006
27877	27883	27876
27876	27885	27879
27689	27695	27686
27686	27693	27688
25127	25135	25130
25129	25133	25127
26811	26816	26813
26814	26818	26811
25197	25207	25200
25199	25204	25197
26598	26605	26600
26601	26608	26598
26189	26196	26190
26193	26198	26189
26442	50351	26443
25869	26199	25873
25871	26197	25869
25857	25865	25861
25858	25863	25857
26517	26525	26518
26521	26527	26517
26331	56923	26330
24510	24516	24508
24508	24518	24512
24696	24704	24697
24699	24706	24696
24528	24537	24531
24529	24536	24528
24321	24327	24317
24317	24324	24318
24638	24645	24640
24642	24648	24638
24243	24250	24240
24240	24247	24241
24252	24260	24254
24255	24261	24252
23986	23993	23985
23985	23995	23989
24013	24023	24017
24015	24021	24013
28036	28046	28040
28038	28044	28036
27915	27922	27916
27918	27925	27915
24234	24242	24236
24237	24244	24234
27960	27968	27962
27964	27970	27960
27282	27288	27280
27280	27290	27283
27126	27134	27129
27128	27132	27126
26831	26838	26833
26835	26840	26831
27678	27684	27675
27675	27682	27677
26723	28431	26722
27848	54001	27849
27253	27262	27257
27255	27260	27253
25658	25664	25656
25656	25666	25660
26844	28549	26843
26129	62370	26128
26813	28517	26812
26082	47395	26083
26424	26434	26428
26425	26431	26424
26164	26171	26165
26168	26173	26164
26086	26094	26088
26089	26096	26086
26149	26155	26145
26145	26152	26146
25898	25904	25894
25894	25902	25896
25832	25841	25836
25833	25839	25832
25610	25954	25614
25613	25953	25610
25844	25853	25847
25846	25852	25844
26249	26256	26250
26253	26259	26249
26353	26362	26355
26356	26363	26353
26119	26127	26121
26123	26129	26119
27092	27098	27090
27090	27100	27093
26240	26246	26237
26237	26245	26239
26347	26354	26349
26350	26357	26347
24389	24397	24391
24393	24398	24389
26332	58455	26333
26656	26663	26653
26653	26660	26654
26687	26694	26684
26684	26692	26686
24694	24700	24690
24690	24698	24692
24708	24716	24710
24712	24719	24708
24591	24598	24586
24586	24596	24588
24289	24295	24285
24285	24293	24287
24066	24076	24070
24067	24074	24066
24078	24087	24082
24080	24086	24078
24026	24036	24030
24028	24034	24026
24745	25261	24743
24743	25004	24742
25302	25310	25305
25304	25308	25302
25995	26005	25997
26001	26008	25995
24631	24639	24632
24634	24641	24631
25248	25258	25252
25250	25255	25248
25275	25283	25278
25277	25280	25275
24246	24253	24248
24249	24256	24246
27813	27821	27814
27816	27822	27813
23979	23988	23982
23981	23987	23979
23974	23980	23973
23973	23983	23976
24431	24440	24435
24432	24438	24431
28018	28028	28022
28020	28026	28018
28030	28039	28033
28032	28037	28030
26721	26726	26723
26724	26729	26721
24458	24469	24462
24460	24467	24458
23948	23957	23951
23950	23956	23948
23919	27917	23920
23921	27919	23919
23943	23952	23946
23945	23949	23943
24479	24488	24482
24480	24486	24479
23920	23931	23917
23917	23932	23922
23922	24489	23918
23918	24487	23921
27979	27986	27981
27982	27988	27979
27571	28286	27570
27783	53265	27784
27800	27809	27802
27803	27810	27800
26544	26551	26545
26547	26554	26544
27159	27168	27163
27161	27165	27159
27270	27278	27273
27272	27276	27270
26837	26843	26839
26841	26845	26837
25629	25638	25633
25631	25637	25629
25463	25470	25465
25466	25472	25463
25471	34114	25470
25442	25447	25444
25445	25450	25442
24600	24607	24601
24604	24610	24600
25330	25338	25334
25332	25336	25330
25400	25408	25403
25402	25406	25400
25083	25092	25087
25085	25090	25083
25956	25964	25957
25959	25965	25956
25975	25983	25976
25979	25986	25975
25426	25433	25428
25430	25435	25426
27846	53088	27847
25663	25673	25667
25665	25671	25663
25669	25678	25672
25670	25677	25669
27661	27666	27657
27657	27664	27659
26864	26874	26867
26865	26871	26864
27160	28106	27161
27531	27537	27533
27534	27539	27531
25434	34075	25433
26845	26849	26842
26842	26848	26844
26715	26722	26717
26719	26724	26715
27850	27857	27852
27854	27859	27850
26477	26484	26478
26481	26487	26477
26851	26862	26855
26853	26860	26851
26468	26475	26465
26465	26472	26466
27838	27847	27840
27842	27848	27838
26462	26469	26457
26457	26467	26459
26793	26798	26790
26790	26795	26792
26035	26043	26036
26039	26046	26035
26081	26087	26082
26084	26090	26081
26067	26072	26063
26063	26070	26064
25771	25781	25775
25772	25778	25771
26584	26592	26586
26587	26594	26584
26125	26131	26126
26128	26134	26125
26398	26407	26401
26400	26406	26398
26176	26185	26178
26179	26186	26176
25870	26443	25871
25872	26445	25870
26417	26427	26420
26419	26426	26417
25868	25876	25872
25873	25877	25868
25932	25940	25935
25936	25942	25932
26805	26812	26807
26809	26814	26805
26375	58432	26376
26085	62717	26084
26578	26585	26579
26582	26588	26578
26323	26330	26325
26326	26332	26323
26329	26336	26331
26333	26339	26329
26316	26324	26317
26320	26327	26316
26665	26673	26666
26669	26675	26665
27080	27085	27078
27078	27088	27082
26345	26351	26341
26341	26348	26342
24158	24165	24155
24155	24163	24157
25969	25977	25971
25972	25978	25969
24496	24505	24498
24497	24503	24496
24085	24091	24084
24084	24094	24088
24363	24371	24365
24367	24372	24363
24342	24350	24343
24346	24352	24342
24072	24081	24075
24073	24079	24072
24612	24620	24614
24615	24622	24612
24606	24613	24608
24609	24616	24606
25540	25547	25542
25543	25550	25540
25203	25212	25206
25205	25210	25203
23966	23977	23970
23968	23975	23966
23954	23964	23958
23955	23961	23954
24228	24235	24230
24232	24238	24228
28024	28034	28027
28025	28031	28024
24408	24419	24412
24410	24418	24408
27888	27898	27891
27890	27897	27888
27819	27827	27820
27823	27829	27819
27552	27559	27554
27556	27561	27552
26823	26829	26820
26820	26827	26822
26870	26879	26873
26872	26878	26870
26857	26868	26861
26859	26866	26857
25436	25443	25438
25440	25445	25436
25444	34087	25443
25469	25474	25471
25472	25476	25469
25093	25101	25097
25095	25099	25093
25089	25096	25092
25091	25094	25089
25090	33893	25091
25461	25467	25458
25458	25464	25460
25335	25343	25338
25337	25340	25335
25432	25437	25434
25435	25439	25432
25615	25625	25618
25616	25624	25615
25358	25362	25356
25356	25364	25359
26876	26886	26880
26877	26883	26876
26523	26531	26524
26526	26533	26523
26839	28543	26838
26840	57425	26841
25739	25745	25737
25737	25746	25740
26126	47364	26127
26103	26109	26099
26099	26107	26101
27084	27094	27087
27086	27091	27084
25826	25835	25829
25828	25834	25826
25913	25921	25914
25916	25923	25913
25614	25866	25609
25609	25864	25612
25939	25947	25941
25943	25949	25939
26269	26277	26271
26272	26278	26269
26436	26444	26440
26437	26442	26436
26374	51284	26373
26372	26380	26375
26373	26379	26372
27105	57198	27104
26243	26251	26244
26247	26252	26243
27073	27079	27072
27072	27081	27075
26286	26376	26290
26288	26374	26286
26695	26698	26690
26690	26697	26693
39586	39592	39585
39449	39585	39450
40401	43868	40400
30949	30955	30947
30955	31437	30956
30956	30961	30954
31439	31444	31437
31444	31871	31445
66107	66711	66108
36543	36549	36545
36545	37042	36544
37042	37049	37044
36536	36544	36538
61210	62645	61209
61208	62469	61210
59401	62469	59399
55227	56345	55229
39886	42371	39887
33938	34564	33939
33934	33938	33932
25123	43425	25124
33939	33942	33937
25121	33932	25122
25122	25128	25120
25120	25130	25123
25128	33937	25129
41209	43753	41210
54782	57107	54779
54780	57218	54782
54280	57218	54279
27486	27496	27489
27488	27494	27486
27494	28677	27495
27495	27499	27493
25933	58370	25934
25937	61307	25936
25929	25937	25925
25925	25934	25927
25935	58372	25933
47757	49922	47759
50423	51883	50425
46154	50762	46157
41179	44753	41180
42009	44753	42006
46609	50177	46610
47972	50177	47970
39367	39544	39366
39359	39366	39361
34701	34709	34703
34710	35329	34709
34071	34701	34070
34069	34076	34071
34063	34070	34065
25428	34069	25427
34907	34914	34909
34909	35517	34908
34901	34908	34903
40620	44240	40619
25839	44240	25840
25842	61489	25841
34719	35340	34718
34713	34718	34715
34717	34723	34719
34715	35334	34714
34708	34714	34710
34083	34713	34082
34075	34082	34077
40934	42230	40931
39907	41023	39906
39906	41026	39910
28175	28180	28173
27233	42149	27231
28180	28811	28181
27229	28173	27230
27228	27239	27233
27230	27237	27228
28181	28184	28179
27237	28179	27238
29165	29171	29167
28519	29165	28518
28513	29159	28512
28511	28518	28513
28517	28523	28519
26808	55686	26809
26807	28511	26806
64225	64427	64223
24503	41919	24502
24504	64223	24505
60121	60130	60122
60122	61483	60124
54770	55913	54766
54766	55911	54767
37470	37870	37469
37870	37876	37872
37468	37474	37470
27354	27364	27357
27344	27357	27348
27348	53813	27347
47246	49312	47247
41770	44619	41768
41767	44046	41770
46683	49118	46678
46677	48732	46683
24521	42100	24522
24524	63958	24523
39776	42396	39774
42396	44637	42397
36354	36359	36352
35814	36352	35815
36359	36868	36360
36353	36861	36354
36870	36874	36868
62851	63014	62855
24692	48407	24691
24693	63609	24694
24683	24691	24684
24686	24693	24683
65377	66718	65378
65740	66718	65738
35177	35754	35178
35170	35177	35168
35178	35182	35176
65850	66349	65849
26426	49586	26425
26428	58413	26427
25073	33883	25072
25405	25413	25408
25407	25411	25405
25071	25411	25073
25410	25619	25413
25406	34513	25407
34797	35414	34796
34787	34796	34789
34795	34801	34797
34157	34795	34156
42548	42944	42549
64908	65879	64909
52398	52512	52397
60315	61664	60317
59100	60315	59095
38011	38020	38013
38019	38207	38020
65180	65766	65181
55209	57245	55210
54199	55210	54201
29374	29945	29375
29369	29374	29367
29375	29378	29373
28737	28741	28735
28736	29367	28737
28107	28735	28108
28730	28736	28728
62970	63114	62971
24763	43316	24762
24764	62971	24765
24761	24769	24763
24765	24771	24761
24757	24764	24754
24754	24762	24755
26624	26632	26625
26627	26634	26624
40412	43815	40415
42058	43815	42054
54720	56486	54716
26327	58453	26326
54716	56484	54719
26325	56484	26324
60613	61161	60616
60616	62370	60617
33469	33662	33470
33664	33669	33662
33663	33790	33664
33464	33469	33462
33470	33475	33468
63033	63213	63031
24632	63031	24633
35880	36411	35881
35881	35884	35879
35291	35879	35292
35287	35291	35285
47223	49264	47225
34785	35401	34784
34775	34784	34777
34783	34788	34785
34141	34775	34140
34139	34146	34141
25501	50512	25500
34147	34783	34146
25499	34139	25498
55129	57763	55130
55519	57763	55518
66314	66447	66311
66447	67167	66446
64691	66446	64694
30107	30641	30106
30113	30647	30112
30098	30106	30100
30105	30112	30107
29542	30105	29541
34833	34841	34835
34835	35456	34834
25560	50554	25561
34197	34833	34196
25559	34195	25558
42188	44005	42187
42190	45054	42188
23949	45054	23950
23951	65842	23952
24169	63877	24170
24164	24172	24161
24161	24170	24162
24172	66321	24171
40862	45075	40863
35315	35321	35313
35325	35622	35324
35321	35325	35320
34686	35313	34687
63983	64421	63982
63982	64422	63984
24660	64421	24661
24659	62964	24658
24654	24660	24650
24650	24658	24651
40119	44154	40121
41353	43538	41356
41354	43537	41353
40531	43988	40530
40532	44695	40531
29967	30515	29968
30517	30522	30515
29968	29973	29966
30522	31027	30523
29973	30521	29974
31703	31711	31705
31257	31703	31256
31255	31262	31257
62775	63251	62777
62772	62997	62775
63250	63373	63251
35093	35098	35091
35092	35687	35093
34462	35091	34463
52634	52955	52633
52637	53023	52634
50083	51531	50082
28282	28287	28284
28284	28922	28283
27566	51531	27567
28288	28927	28287
27565	28282	27564
27561	27566	27558
27558	27564	27560
31964	32343	31965
31965	31969	31963
32345	32349	32343
31538	31963	31539
31957	31964	31955
37715	37828	37714
37419	37643	37417
37418	37714	37419
36968	37418	36966
59645	59955	59641
26093	49657	26094
26096	59645	26095
30452	30460	30453
29789	30452	29788
30071	30617	30072
30237	30243	30239
29665	30237	29664
29663	29671	29665
29657	29664	29659
29659	30231	29658
64995	66098	64997
55016	57468	55017
26538	43119	26537
26540	55016	26539
26529	26537	26530
26532	26540	26529
49746	50045	49744
56382	56402	56381
65714	66894	65713
24398	66894	24399
58506	58694	58507
28900	28906	28902
28907	29516	28906
28262	28900	28261
28260	28265	28262
27545	50143	27544
28253	28261	28255
27543	28260	27542
27539	27545	27536
27536	27542	27538
27538	28253	27537
27745	53622	27744
27742	42564	27743
46561	48138	46562
33981	33984	33979
33980	34611	33981
25177	44194	25176
33984	34616	33985
34613	34617	34611
25174	33979	25175
25170	25174	25168
25168	25176	25171
25175	25180	25173
25173	25182	25177
63115	63260	63113
55970	56075	55972
59471	59850	59470
40106	43301	40107
40111	43304	40106
42016	43304	42020
48340	50829	48337
48337	50828	48338
47562	51825	47563
26160	51825	26159
26162	60786	26161
26154	26162	26151
26151	26159	26153
58427	58869	58425
58424	58715	58427
58425	58868	58426
23994	66008	23995
23992	23999	23991
23991	24001	23994
56021	56963	56020
54311	56963	54312
28008	52627	28007
28006	48891	28005
27999	28006	27997
27997	28007	28000
55151	57457	55152
47807	48579	47809
47809	49679	47811
59145	62239	59144
61773	62239	61775
59144	61754	59143
46497	51686	46498
46493	47837	46497
48376	51686	48375
41652	42503	41654
47559	50547	47560
47563	50548	47559
26167	60787	26168
26165	50548	26166
24556	45463	24555
24554	24565	24558
24555	24563	24554
65118	66270	65119
65119	66679	65121
47716	50614	47718
65994	66641	65993
65163	65813	65159
31002	31006	31000
30487	30492	30485
30492	31000	30493
30486	30989	30487
30493	30497	30491
29556	29562	29558
28948	29556	28947
28946	28953	28948
28954	29561	28953
28939	28947	28941
49847	52221	49848
65687	67083	65688
24241	49848	24242
24244	67083	24243
64875	66201	64876
61043	62400	61044
60513	61043	60511
25027	49624	25028
25029	63067	25030
25017	25030	25022
25018	25027	25017
24297	24305	24299
24301	24308	24297
65052	66157	65051
27902	27911	27905
27904	27910	27902
24021	43309	24022
65570	67147	65573
24024	67147	24023
43807	45754	43808
45677	45754	45676
40479	43807	40476
40609	45676	40610
24360	65870	24359
24351	24360	24348
24348	24358	24349
24357	49311	24358
35489	35495	35491
35491	36048	35490
35482	35490	35484
34864	35489	34863
40463	42709	40464
40275	40958	40276
63990	64364	63991
24700	64364	24699
28702	29332	28703
28708	29338	28709
28703	28708	28701
28709	28712	28707
28075	28701	28076
28076	28080	28074
63760	64095	63761
34221	34857	34220
34212	34220	34214
34219	34224	34221
25576	34212	25575
25582	34219	25581
25577	49571	25578
25578	25584	25574
25574	25581	25576
25584	49530	25583
35850	36383	35851
36385	36390	36383
35851	35855	35849
35844	35850	35842
35276	35281	35274
35281	35866	35282
34647	35274	34648
34641	34647	34639
25808	61123	25809
25807	42109	25805
25799	25807	25797
25797	25809	25801
54417	55321	54415
54419	55984	54417
33330	33337	33332
33338	33546	33337
33332	33540	33331
33324	33331	33326
39853	40816	39850
40816	43568	40818
33989	34621	33990
25188	42140	25189
33990	33993	33988
25181	25186	25179
25179	25189	25182
25186	33988	25187
33985	33989	33983
25180	33983	25181
25190	42141	25188
28045	52891	28046
52892	53123	52891
28044	48809	28043
28042	28051	28045
28043	28049	28042
24814	24820	24816
24816	34245	24815
24804	49941	24803
24806	24815	24809
24811	24817	24806
24800	24808	24802
24802	25606	24804
24809	25605	24808
34819	35437	34818
34811	34818	34813
34817	34823	34819
34176	34811	34175
63107	63189	63108
47961	51100	47962
48316	51100	48315
34592	34595	34590
33959	34590	33960
33954	33959	33952
25147	42147	25146
33960	33963	33958
25144	33952	25145
25145	25151	25143
25143	25153	25147
25151	33958	25152
33953	34583	33954
25146	42150	25148
38168	38173	38166
38173	38513	38174
37790	38166	37791
38515	38519	38513
38174	38178	38172
55023	55749	55025
55028	55751	55023
32816	33111	32815
32806	32815	32808
54502	56228	54505
54506	56229	54502
65122	66943	65120
65121	66993	65122
24152	66943	24153
24149	24156	24150
24153	24159	24149
24150	64014	24151
24159	66993	24158
24157	64016	24156
42213	44660	42214
40972	44660	40971
41601	44033	41602
41602	43950	41599
25624	44033	25623
37497	37898	37496
37495	37502	37497
37898	37905	37900
37489	37496	37491
34608	34612	34606
33972	34606	33973
34607	35239	34608
35241	35246	35239
34612	35245	34613
35247	35250	35245
35246	35824	35247
39630	39633	39629
39631	39678	39630
39495	39629	39496
39625	39631	39622
39496	39502	39494
39490	39495	39488
24703	48704	24704
24706	64212	24705
24705	24711	24702
24702	24709	24703
24711	64211	24712
24710	48706	24709
24999	25008	24996
24748	25008	24751
24742	24748	24741
24741	24749	24744
24744	43634	24745
31193	31645	31192
31182	31192	31184
31191	31198	31193
31645	31651	31647
27004	55736	27005
27002	49061	27003
26995	27002	26994
26994	27005	26998
64278	64437	64279
24595	63176	24596
24598	64278	24597
42242	42726	42239
42239	42725	42241
49585	50131	49588
26431	49588	26432
26433	58647	26434
54864	57142	54866
27069	54864	27068
27066	49211	27067
27058	27066	27057
27057	27068	27060
52330	52973	52333
60470	62551	60469
60467	62320	60470
58236	58612	58239
26262	43280	26263
61386	61992	61388
42126	45884	42127
45885	45900	45884
25667	61992	25666
25664	45900	25665
25051	63040	25050
25048	49017	25049
25049	25056	25047
25047	25057	25051
60815	61735	60817
60817	62004	60816
25815	60545	25816
25804	25816	25808
25806	25814	25804
25805	42108	25806
25814	40824	25813
24359	24366	24356
24356	24364	24357
24365	49312	24364
24366	65871	24367
47170	49152	47171
49156	50166	49152
47172	49154	47170
38301	38307	38303
38303	38630	38302
38296	38302	38298
37922	38296	37921
38298	38623	38297
38289	38297	38291
24385	65784	24386
24382	24390	24383
24386	24392	24382
24392	66593	24393
24391	48834	24390
24517	63959	24518
24516	42101	24515
42101	43913	42102
24514	24523	24517
24515	24521	24514
63533	64030	63531
64030	64173	64033
24569	24796	24568
24657	24797	24659
24571	63983	24570
24494	24571	24491
24491	24568	24493
43451	45397	43452
36331	36336	36329
36336	36847	36337
36330	36841	36331
36337	36341	36335
36849	36852	36847
42531	45059	42532
41958	42940	41961
41959	42938	41958
40681	42938	40684
33786	33837	33784
33784	33836	33785
33831	33837	33832
24200	65720	24199
24197	63972	24198
24199	65723	24201
66078	67027	66079
66077	66978	66078
24068	43458	24067
24070	66077	24069
24059	24069	24063
24060	24068	24059
24684	48408	24685
24680	24687	24676
24676	24685	24678
24687	63608	24686
47015	51313	47016
24314	65207	24315
24313	51313	24312
62884	62972	62887
65598	66736	65596
65599	66987	65598
32304	32645	32305
32647	32652	32645
32305	32309	32303
31926	32303	31927
32309	32651	32310
31919	31926	31917
32653	32656	32651
50240	50840	50242
28414	29059	28413
28412	28419	28414
27707	50242	27708
27706	28412	27705
27697	27705	27699
27700	27707	27697
27956	42799	27955
27950	27957	27947
27947	27955	27948
27957	52869	27958
48293	49391	48295
26029	48295	26030
60439	62385	60438
26031	62385	26032
26028	26037	26029
26032	26038	26028
34733	34740	34735
34098	34105	34100
25455	48785	25456
34106	34733	34105
25454	34098	25453
25452	25459	25454
25456	25461	25452
34104	34109	34106
25460	34104	25459
37779	38155	37780
38157	38161	38155
37780	37784	37778
37775	37779	37773
37345	37773	37346
35030	35629	35031
35031	35035	35029
35035	35039	35034
34406	35034	34407
24522	24530	24520
24520	24532	24524
24531	64006	24532
